Timestamp,t30
2010/2/4 11:55,67.9
2010/2/4 12:00,67.6
2010/2/4 12:05,68.4
2010/2/4 12:10,67.7
2010/2/4 12:15,66.3
2010/2/4 12:20,68.2
2010/2/4 12:25,67.4
2010/2/4 12:30,68.2
2010/2/4 12:35,67.3
2010/2/4 12:40,67.7
2010/2/4 12:45,68.7
2010/2/4 12:50,67.7
2010/2/4 12:55,67.6
2010/2/4 13:00,66.7
2010/2/4 13:05,67.3
2010/2/4 13:10,67.1
2010/2/4 13:15,67.5
2010/2/4 13:20,68.3
2010/2/4 13:25,69.7
2010/2/4 13:30,69.7
2010/2/4 13:35,69.5
2010/2/4 13:40,69.6
2010/2/4 13:45,68.8
2010/2/4 13:50,67.9
2010/2/4 13:55,67.5
2010/2/4 14:00,68
2010/2/4 14:05,67.3
2010/2/4 14:10,68.2
2010/2/4 14:15,68.1
2010/2/4 14:20,67.1
2010/2/4 14:25,67.4
2010/2/4 14:30,68.1
2010/2/4 14:35,68.1
2010/2/4 14:40,66.6
2010/2/4 14:45,66.6
2010/2/4 14:50,66.6
2010/2/4 14:55,68.9
2010/2/4 15:00,67.1
2010/2/4 15:05,67.5
2010/2/4 15:10,68.1
2010/2/4 15:15,67.8
2010/2/4 15:20,66.3
2010/2/4 15:25,67.4
2010/2/4 15:30,67.7
2010/2/4 15:35,68.5
2010/2/4 15:40,66.2
2010/2/4 15:45,68
2010/2/4 15:50,68.1
2010/2/4 15:55,67.1
2010/2/4 16:00,68.1
2010/2/4 16:05,66.8
2010/2/4 16:10,64.9
2010/2/4 16:15,66
2010/2/4 16:20,65.3
2010/2/4 16:25,65.3
2010/2/4 16:30,65.4
2010/2/4 16:35,66.7
2010/2/4 16:40,65.5
2010/2/4 16:45,65
2010/2/4 16:50,64.8
2010/2/4 16:55,64.7
2010/2/4 17:00,64.8
2010/2/4 17:05,65.6
2010/2/4 17:10,66.1
2010/2/4 17:15,66.7
2010/2/4 17:20,65.5
2010/2/4 17:25,65.6
2010/2/4 17:30,66.2
2010/2/4 17:35,65.4
2010/2/4 17:40,65.6
2010/2/4 17:45,65.9
2010/2/4 17:50,67
2010/2/4 17:55,66.8
2010/2/4 18:00,65.5
2010/2/4 18:05,64.5
2010/2/4 18:10,65.5
2010/2/4 18:15,65.7
2010/2/4 18:20,66.6
2010/2/4 18:25,66.8
2010/2/4 18:30,67
2010/2/4 18:35,67.3
2010/2/4 18:40,67.7
2010/2/4 18:45,68.5
2010/2/4 18:50,68.9
2010/2/4 18:55,68.5
2010/2/4 19:00,67.6
2010/2/4 19:05,67.7
2010/2/4 19:10,66.3
2010/2/4 19:15,68.1
2010/2/4 19:20,66.3
2010/2/4 19:25,65.9
2010/2/4 19:30,68.3
2010/2/4 19:35,67.9
2010/2/4 19:40,68.3
2010/2/4 19:45,67.6
2010/2/4 19:50,67
2010/2/4 19:55,68.4
2010/2/4 20:00,68
2010/2/4 20:05,69.6
2010/2/4 20:10,68.7
2010/2/4 20:15,68.4
2010/2/4 20:20,68.4
2010/2/4 20:25,66.9
2010/2/4 20:30,66.8
2010/2/4 20:35,66.8
2010/2/4 20:40,67.3
2010/2/4 20:45,67.6
2010/2/4 20:50,67.9
2010/2/4 20:55,68.5
2010/2/4 21:00,70.9
2010/2/4 21:05,70.3
2010/2/4 21:10,71.2
2010/2/4 21:15,70.8
2010/2/4 21:20,71.1
2010/2/4 21:25,70.3
2010/2/4 21:30,69
2010/2/4 21:35,69.2
2010/2/4 21:40,68.7
2010/2/4 21:45,69.6
2010/2/4 21:50,70.1
2010/2/4 21:55,70.3
2010/2/4 22:00,69.2
2010/2/4 22:05,70.7
2010/2/4 22:10,69.4
2010/2/4 22:15,69.8
2010/2/4 22:20,69.6
2010/2/4 22:25,68.9
2010/2/4 22:30,68.5
2010/2/4 22:35,68.5
2010/2/4 22:40,67.6
2010/2/4 22:45,68.9
2010/2/4 22:50,68.2
2010/2/5 00:00,67.5
2010/2/5 00:05,66.7
2010/2/5 00:10,67.1
2010/2/5 00:15,68
2010/2/5 00:20,69
2010/2/5 00:25,67.6
2010/2/5 00:30,69.2
2010/2/5 00:35,69.8
2010/2/5 00:40,66.7
2010/2/5 00:45,68.1
2010/2/5 00:50,67.2
2010/2/5 00:55,67.6
2010/2/5 01:00,67.2
2010/2/5 01:05,68.3
2010/2/5 01:10,67.6
2010/2/5 01:15,65
2010/2/5 01:20,66.3
2010/2/5 01:25,67.3
2010/2/5 01:30,67.1
2010/2/5 01:35,65.9
2010/2/5 01:40,66.5
2010/2/5 01:45,66.1
2010/2/5 01:50,66.6
2010/2/5 01:55,66.6
2010/2/5 02:00,65.2
2010/2/5 02:05,66.4
2010/2/5 02:10,66.4
2010/2/5 02:15,65.2
2010/2/5 02:20,66.3
2010/2/5 02:25,65.7
2010/2/5 02:30,63.9
2010/2/5 02:35,65
2010/2/5 02:40,62.9
2010/2/5 02:45,62.1
2010/2/5 02:50,63.2
2010/2/5 02:55,64.3
2010/2/5 03:00,63.6
2010/2/5 03:05,60.9
2010/2/5 03:10,61
2010/2/5 03:15,64.1
2010/2/5 03:20,64.3
2010/2/5 03:25,64.8
2010/2/5 03:30,64.5
2010/2/5 03:35,62.1
2010/2/5 03:40,63.5
2010/2/5 03:45,61.8
2010/2/5 03:50,64.8
2010/2/5 03:55,61.9
2010/2/5 04:00,63.9
2010/2/5 04:05,64.4
2010/2/5 04:10,65.5
2010/2/5 04:15,66.7
2010/2/5 04:20,67.6
2010/2/5 04:25,67.8
2010/2/5 04:30,67.2
2010/2/5 04:35,67.2
2010/2/5 04:40,67.9
2010/2/5 04:45,66.5
2010/2/5 04:50,66.9
2010/2/5 04:55,67.2
2010/2/5 05:00,67
2010/2/5 05:05,66.6
2010/2/5 05:10,66.8
2010/2/5 05:15,69.1
2010/2/5 05:20,67.9
2010/2/5 05:25,68
2010/2/5 05:30,67.4
2010/2/5 05:35,69.1
2010/2/5 05:40,68.9
2010/2/5 05:45,69.7
2010/2/5 05:50,69
2010/2/5 05:55,68.3
2010/2/5 06:00,68.8
2010/2/5 06:05,70.6
2010/2/5 06:10,68.6
2010/2/5 06:15,69
2010/2/5 06:20,69.4
2010/2/5 06:25,70.6
2010/2/5 06:30,70.9
2010/2/5 06:35,70.3
2010/2/5 06:40,69.9
2010/2/5 06:45,69.9
2010/2/5 06:50,69
2010/2/5 06:55,68.7
2010/2/5 07:00,67.6
2010/2/5 07:05,68.4
2010/2/5 07:10,67.3
2010/2/5 07:15,67.1
2010/2/5 07:20,68.2
2010/2/5 07:25,67.9
2010/2/5 07:30,69
2010/2/5 07:35,68.6
2010/2/5 07:40,68.4
2010/2/5 07:45,68
2010/2/5 07:50,67.4
2010/2/5 07:55,66.4
2010/2/5 08:00,66.8
2010/2/5 08:05,66.2
2010/2/5 08:10,65.5
2010/2/5 08:15,67
2010/2/5 08:20,66.5
2010/2/5 08:25,66
2010/2/5 08:30,66
2010/2/5 08:35,66.2
2010/2/5 08:40,65.1
2010/2/5 08:45,66.1
2010/2/5 08:50,66
2010/2/5 08:55,65.8
2010/2/5 09:00,66.4
2010/2/5 09:05,65.4
2010/2/5 09:10,64.4
2010/2/5 09:15,61.9
2010/2/5 09:20,64.1
2010/2/5 09:25,64.1
2010/2/5 09:30,62.6
2010/2/5 09:35,63.8
2010/2/5 09:40,63.5
2010/2/5 09:45,63.2
2010/2/5 09:50,64.7
2010/2/5 09:55,64.4
2010/2/5 10:00,65.2
2010/2/5 10:05,65.6
2010/2/5 10:10,65.4
2010/2/5 10:15,63.9
2010/2/5 10:20,63.6
2010/2/5 10:25,65.5
2010/2/5 10:30,64.7
2010/2/5 10:35,64.5
2010/2/5 10:40,64.1
2010/2/5 10:45,64.4
2010/2/5 10:50,63.9
2010/2/5 10:55,64.3
2010/2/5 11:00,65.2
2010/2/5 11:05,64.9
2010/2/5 11:10,64
2010/2/5 11:15,65
2010/2/5 11:20,64.6
2010/2/5 11:25,63.6
2010/2/5 11:30,64.8
2010/2/5 11:35,63
2010/2/5 11:40,63.1
2010/2/5 11:45,63.4
2010/2/5 11:50,65.1
2010/2/5 11:55,64.5
2010/2/5 12:00,63.4
2010/2/5 12:05,63.4
2010/2/5 12:10,62.3
2010/2/5 12:15,62.8
2010/2/5 12:20,64
2010/2/5 12:25,64.7
2010/2/5 12:30,64.4
2010/2/5 12:35,64.8
2010/2/5 12:40,64.4
2010/2/5 12:45,64.5
2010/2/5 12:50,65.3
2010/2/5 12:55,63.6
2010/2/5 13:00,62.9
2010/2/5 13:05,64.1
2010/2/5 13:10,64.6
2010/2/5 13:15,64.2
2010/2/5 13:20,64
2010/2/5 13:25,64
2010/2/5 13:30,65.7
2010/2/5 13:35,65.6
2010/2/5 13:40,66.7
2010/2/5 13:45,66.5
2010/2/5 13:50,63.5
2010/2/5 13:55,63.8
2010/2/5 14:00,64.2
2010/2/5 14:05,65
2010/2/5 14:10,65.8
2010/2/5 14:15,65.1
2010/2/5 14:20,65.8
2010/2/5 14:25,65.2
2010/2/5 14:30,66.5
2010/2/5 14:35,65.5
2010/2/5 14:40,64.6
2010/2/5 14:45,66.2
2010/2/5 14:50,65.9
2010/2/5 14:55,65.7
2010/2/5 15:00,62.5
2010/2/5 15:05,58.5
2010/2/5 15:10,45.3
2010/2/5 15:15,45.2
2010/2/5 15:20,34.8
2010/2/5 15:25,32.9
2010/2/5 15:30,29
2010/2/5 15:35,26.7
2010/2/5 15:40,26.7
2010/2/5 15:45,27.2
2010/2/5 15:50,27.3
2010/2/5 15:55,30.6
2010/2/5 16:00,33.7
2010/2/5 16:05,31.4
2010/2/5 16:10,30.6
2010/2/5 16:15,29.8
2010/2/5 16:20,28.4
2010/2/5 16:25,30.7
2010/2/5 16:30,33.3
2010/2/5 16:35,30.7
2010/2/5 16:40,22.5
2010/2/5 16:45,19
2010/2/5 16:50,18.1
2010/2/5 16:55,19.3
2010/2/5 17:00,21.8
2010/2/5 17:05,26.7
2010/2/5 17:10,25.9
2010/2/5 17:15,29.5
2010/2/5 17:20,38.4
2010/2/5 17:25,46.7
2010/2/5 17:30,52.7
2010/2/5 17:35,53.8
2010/2/5 17:40,55.6
2010/2/5 17:45,56
2010/2/5 17:50,56.6
2010/2/5 17:55,57.8
2010/2/5 18:00,58.7
2010/2/5 18:05,59
2010/2/5 18:10,58.1
2010/2/5 18:15,57.9
2010/2/5 18:20,59.2
2010/2/5 18:25,58.9
2010/2/5 18:30,57.8
2010/2/5 18:35,59.3
2010/2/5 18:40,61.6
2010/2/5 18:45,63.7
2010/2/5 18:50,64.4
2010/2/5 18:55,65.9
2010/2/5 19:00,66.1
2010/2/5 19:05,65.9
2010/2/5 19:10,66.8
2010/2/5 19:15,68
2010/2/5 19:20,68
2010/2/5 19:25,68.6
2010/2/5 19:30,69.3
2010/2/5 19:35,68.9
2010/2/5 19:40,68.3
2010/2/5 19:45,67.9
2010/2/5 19:50,67.7
2010/2/5 19:55,69.8
2010/2/5 20:00,67.8
2010/2/5 20:05,67.9
2010/2/5 20:10,68.6
2010/2/5 20:15,69.3
2010/2/5 20:20,68.4
2010/2/5 20:25,67.5
2010/2/5 20:30,69.6
2010/2/5 20:35,69.8
2010/2/5 20:40,69.3
2010/2/5 20:45,67.7
2010/2/5 20:50,68.9
2010/2/5 20:55,67.9
2010/2/5 21:00,68.1
2010/2/5 21:05,68.9
2010/2/5 21:10,68.4
2010/2/5 21:15,69.5
2010/2/5 21:20,70.1
2010/2/5 21:25,69.7
2010/2/5 21:30,68.6
2010/2/5 21:35,67.8
2010/2/5 21:40,67.7
2010/2/5 21:45,66.6
2010/2/5 21:50,67.5
2010/2/5 21:55,67
2010/2/5 22:00,67.1
